employee_id,user_id,name,gender,blood_group,marital_status,national_id,tin_number,phone_number,personal_email,work_email,present_address,permanent_address,university,degree,cgpa,dept_id,job_id,job_title,job_level,work_mode,joining_date,status,exit_date,exit_reason,current_salary,manager_id,dob
1142,User_1142,Tania Alam,Female,A-,Married,19903309222992,824155706972,8801310952429,tania.alam49@gmail.com,tania.alam1142@banglabazaar.com,"House 31, Road 13, Malibagh, Dhaka","Village: Alampur, District: Rajshahi",East West University,BSc in CSE,3.59,4,401,Sales Associate,1,Hybrid,2020-09-29,Resigned,2023-02-11,Better Salary,22285,,1996-05-15
1143,User_1143,Fahad Munshi,Male,A+,Married,19872030991275,684305421761,8801677631749,fahad.munshi77@gmail.com,fahad.munshi1143@banglabazaar.com,"House 26, Road 20, Mirpur, Dhaka","Village: Munshipur, District: Faridpur",AUST,B.Sc in EEE,3.61,2,201,Warehouse Associate,1,Hybrid,2016-11-04,Active,,,20848,,1994-08-20
1144,User_1144,Mehidy Talukder,Male,B+,Married,19897284493227,834889080930,8801665308963,mehidy.talukder92@gmail.com,mehidy.talukder1144@banglabazaar.com,"House 105, Road 4, Mohammadpur, Dhaka","Village: Talukderpur, District: Barisal",BRAC University,MSc in CSE,3.75,1,101,IT Support Specialist,1,Hybrid,2020-05-24,Active,,,33654,,1995-09-14
1145,User_1145,Rumana Bhuiyan,Female,O+,Single,19824298949910,571463866142,8801863170867,rumana.bhuiyan29@gmail.com,rumana.bhuiyan1145@banglabazaar.com,"House 32, Road 3, Mirpur, Dhaka","Village: Bhuiyanpur, District: Rangpur",BUET,M.Com,3.15,3,302,Machine Operator,1,On-Site,2020-01-13,Active,,,25351,,1997-05-01
1146,User_1146,Jannat Barua,Female,A+,Divorced,19837998278850,695369096161,8801481022796,jannat.barua23@gmail.com,jannat.barua1146@banglabazaar.com,"House 54, Road 10, Mirpur, Dhaka","Village: Baruapur, District: Tangail",North South University,B.Sc in EEE,2.96,5,502,Talent Acquisition Specialist,2,Hybrid,2021-04-14,Active,,,52995,850.0,1993-07-27
1147,User_1147,Nannu Chowdhury,Male,AB-,Married,19837796962338,773800702014,8801381393670,nannu.chowdhury81@gmail.com,nannu.chowdhury1147@banglabazaar.com,"House 113, Road 2, Badda, Dhaka","Village: Chowdhurypur, District: Tangail",AIUB,BSS in Economics,2.89,5,502,Talent Acquisition Specialist,2,Hybrid,2021-08-19,Active,,,53804,373.0,1992-03-27
1148,User_1148,Arif Munshi,Male,B+,Married,20018095351381,377574280317,8801846190764,arif.munshi61@gmail.com,arif.munshi1148@banglabazaar.com,"House 124, Road 21, Bashundhara, Dhaka","Village: Munshipur, District: Barisal",BRAC University,BSc in CSE,3.75,3,301,Production Assistant,1,On-Site,2021-02-14,Active,,,16366,,1997-01-04
1149,User_1149,Karim Mridha,Male,B+,Married,19812773822846,464489087930,8801777427982,karim.mridha42@gmail.com,karim.mridha1149@banglabazaar.com,"House 44, Road 16, Gulshan, Dhaka","Village: Mridhapur, District: Sylhet",SUST,MSc in CSE,2.5,3,301,Production Assistant,1,On-Site,2021-09-25,Active,,,15984,,1996-05-24
1150,User_1150,Masud Sarkar,Male,A-,Single,19968447185457,263722473488,8801749990845,masud.sarkar29@gmail.com,masud.sarkar1150@banglabazaar.com,"House 97, Road 11, Gulshan, Dhaka","Village: Sarkarpur, District: Faridpur",AUST,M.Com,3.96,3,301,Production Assistant,1,On-Site,2017-06-12,Resigned,2019-03-26,Relocation,15193,,1992-10-15
1151,User_1151,Bulbul Dewan,Male,AB+,Single,19882276396778,567793512358,8801866879893,bulbul.dewan28@gmail.com,bulbul.dewan1151@banglabazaar.com,"House 99, Road 17, Badda, Dhaka","Village: Dewanpur, District: Bogra",North South University,M.Com,3.86,5,501,Admin Assistant,1,Hybrid,2020-01-09,Resigned,2021-02-23,Better Salary,27553,,1995-04-05
1152,User_1152,Bonna Roy,Female,B+,Married,19905044658607,265552176436,8801531302734,bonna.roy45@gmail.com,bonna.roy1152@banglabazaar.com,"House 123, Road 7, Badda, Dhaka","Village: Roypur, District: Rajshahi",BUET,B.Sc in EEE,3.25,3,301,Production Assistant,1,On-Site,2023-10-19,Active,,,15157,,2000-10-01
1153,User_1153,Rumana Pal,Female,B-,Married,19954527029642,559572906245,8801590883986,rumana.pal45@gmail.com,rumana.pal1153@banglabazaar.com,"House 8, Road 28, Baridhara, Dhaka","Village: Palpur, District: Tangail",BUET,MSc in CSE,3.75,3,302,Machine Operator,1,On-Site,2020-01-22,Resigned,2021-11-26,Better Salary,27269,,1994-10-13
1154,User_1154,Liton Khandaker,Male,O+,Married,19889967593484,268672069296,8801887142377,liton.khandaker86@gmail.com,liton.khandaker1154@banglabazaar.com,"House 141, Road 1, Mohammadpur, Dhaka","Village: Khandakerpur, District: Chittagong",North South University,B.Sc in EEE,3.02,5,502,Talent Acquisition Specialist,2,Hybrid,2020-12-25,Active,,,52623,527.0,1994-03-14
1155,User_1155,Soumya Mia,Male,O+,Married,19852444572609,149540637475,8801972453003,soumya.mia89@gmail.com,soumya.mia1155@banglabazaar.com,"House 21, Road 6, Rampura, Dhaka","Village: Miapur, District: Chittagong",SUST,B.Com,3.05,4,401,Sales Associate,1,Hybrid,2020-08-07,Active,,,25265,,1996-04-21
1156,User_1156,Fatima Gazi,Female,A+,Divorced,19912182348438,547391116904,8801654798730,fatima.gazi79@gmail.com,fatima.gazi1156@banglabazaar.com,"House 57, Road 23, Banani, Dhaka","Village: Gazipur, District: Khulna",BRAC University,BSS in Economics,3.54,3,301,Production Assistant,1,On-Site,2020-07-31,Active,,,16318,,1997-06-27
1157,User_1157,Monira Biswas,Female,O+,Married,19821158762679,651518628177,8801938623643,monira.biswas51@gmail.com,monira.biswas1157@banglabazaar.com,"House 146, Road 18, Gulshan, Dhaka","Village: Biswaspur, District: Comilla",AUST,MBA,3.91,3,301,Production Assistant,1,On-Site,2021-09-05,Active,,,16986,,1996-09-18
1158,User_1158,Farhan Sikder,Male,B+,Single,19974926499444,960184081021,8801718706465,farhan.sikder15@gmail.com,farhan.sikder1158@banglabazaar.com,"House 35, Road 18, Mirpur, Dhaka","Village: Sikderpur, District: Jessore",Rajshahi University,B.Sc in EEE,3.62,3,303,Quality Control Engineer,2,On-Site,2022-11-22,Active,,,50097,175.0,1994-09-11
1159,User_1159,Jamal Das,Male,B+,Single,19954295987136,437416345397,8801951529073,jamal.das69@gmail.com,jamal.das1159@banglabazaar.com,"House 48, Road 3, Gulshan, Dhaka","Village: Daspur, District: Mymensingh",IUB,B.Com,3.01,3,301,Production Assistant,1,On-Site,2016-01-09,Active,,,16199,,1993-11-01
1160,User_1160,Nusrat Sikder,Female,A+,Married,20001411564043,891481370940,8801944167286,nusrat.sikder49@gmail.com,nusrat.sikder1160@banglabazaar.com,"House 116, Road 12, Uttara, Dhaka","Village: Sikderpur, District: Bogra",AIUB,MBA,2.64,1,101,IT Support Specialist,1,Hybrid,2023-03-13,Active,,,31597,,1998-08-30
1161,User_1161,Murshida Pramanik,Female,O+,Married,19971732848768,770762333656,8801440959220,murshida.pramanik93@gmail.com,murshida.pramanik1161@banglabazaar.com,"House 3, Road 28, Mirpur, Dhaka","Village: Pramanikpur, District: Barisal",IUB,MSc in CSE,2.94,1,102,Software Engineer,2,Hybrid,2021-04-01,Active,,,60899,654.0,1990-02-13
1162,User_1162,Tina Howlader,Female,A+,Single,19982185129674,843683142467,8801946940857,tina.howlader26@gmail.com,tina.howlader1162@banglabazaar.com,"House 91, Road 24, Mohammadpur, Dhaka","Village: Howladerpur, District: Dhaka",North South University,B.Com,2.6,3,301,Production Assistant,1,On-Site,2021-04-18,Active,,,16252,,1998-04-15
1163,User_1163,Fahima Sheikh,Female,A-,Married,19834251890446,817029615993,8801816682472,fahima.sheikh49@gmail.com,fahima.sheikh1163@banglabazaar.com,"House 54, Road 17, Uttara, Dhaka","Village: Sheikhpur, District: Noakhali",AIUB,BBA,2.54,6,601,Support Staff,1,On-Site,2021-10-21,Active,,,16093,,1997-05-15
1164,User_1164,Jamil Molla,Male,O+,Married,19829771316794,707273038212,8801638918578,jamil.molla78@gmail.com,jamil.molla1164@banglabazaar.com,"House 104, Road 2, Dhanmondi, Dhaka","Village: Mollapur, District: Bogra",Chittagong University,BSc in CSE,2.54,1,102,Software Engineer,2,Hybrid,2021-09-11,Active,,,64855,133.0,1991-12-23
1165,User_1165,Mominul Patwary,Male,A+,Married,20013073429611,746488656409,8801565038137,mominul.patwary82@gmail.com,mominul.patwary1165@banglabazaar.com,"House 100, Road 19, Uttara, Dhaka","Village: Patwarypur, District: Chittagong",IUB,B.Com,3.46,1,101,IT Support Specialist,1,Hybrid,2022-08-01,Active,,,32129,,1999-01-15
1166,User_1166,Lata Talukder,Female,A+,Married,19961193599184,118936563259,8801827752958,lata.talukder74@gmail.com,lata.talukder1166@banglabazaar.com,"House 98, Road 29, Rampura, Dhaka","Village: Talukderpur, District: Dhaka",North South University,B.Sc in EEE,3.91,3,301,Production Assistant,1,On-Site,2022-06-16,Active,,,15162,,1999-04-12
1167,User_1167,Bonna Bhuiyan,Female,B+,Married,19928171098245,972907480728,8801365889658,bonna.bhuiyan53@gmail.com,bonna.bhuiyan1167@banglabazaar.com,"House 62, Road 6, Mohammadpur, Dhaka","Village: Bhuiyanpur, District: Dhaka",BUET,BSS in Economics,3.82,3,302,Machine Operator,1,On-Site,2017-11-24,Active,,,26475,,1994-01-30
1168,User_1168,Meher Islam,Female,A+,Married,19877525816583,923355777022,8801837588414,meher.islam79@gmail.com,meher.islam1168@banglabazaar.com,"House 138, Road 24, Bashundhara, Dhaka","Village: Islampur, District: Jessore",North South University,BSS in Economics,3.62,5,501,Admin Assistant,1,Hybrid,2022-10-04,Active,,,26690,,2000-08-08
1169,User_1169,Sonia Ali,Female,O+,Single,19934653774899,417728350183,8801439410517,sonia.ali75@gmail.com,sonia.ali1169@banglabazaar.com,"House 25, Road 29, Badda, Dhaka","Village: Alipur, District: Mymensingh",Chittagong University,B.Com,3.45,3,302,Machine Operator,1,On-Site,2020-05-10,Active,,,25246,,1995-06-04
1170,User_1170,Sakib Rahman,Male,A+,Married,19947954298991,462971625639,8801347311132,sakib.rahman23@gmail.com,sakib.rahman1170@banglabazaar.com,"House 105, Road 26, Rampura, Dhaka","Village: Rahmanpur, District: Mymensingh",East West University,B.Sc in EEE,3.14,3,301,Production Assistant,1,On-Site,2018-10-18,Resigned,2021-11-18,Better Salary,15122,,1995-06-12
1171,User_1171,Lata Hossain,Female,A+,Married,19949842982713,291851935267,8801778573257,lata.hossain42@gmail.com,lata.hossain1171@banglabazaar.com,"House 79, Road 23, Dhanmondi, Dhaka","Village: Hossainpur, District: Bogra",AUST,BSc in CSE,3.44,1,102,Software Engineer,2,Hybrid,2017-01-26,Active,,,63581,5.0,1988-05-14
1172,User_1172,Meher Haque,Female,O+,Married,20002900333882,170576547815,8801758079969,meher.haque21@gmail.com,meher.haque1172@banglabazaar.com,"House 57, Road 3, Mirpur, Dhaka","Village: Haquepur, District: Chittagong",North South University,MBA,3.39,6,601,Support Staff,1,On-Site,2021-08-01,Active,,,17094,,1996-01-06
1173,User_1173,Akram Islam,Male,A+,Single,19827254167475,563436355184,8801335355926,akram.islam66@gmail.com,akram.islam1173@banglabazaar.com,"House 65, Road 15, Bashundhara, Dhaka","Village: Islampur, District: Rangpur",IUB,BBA,3.64,6,601,Support Staff,1,On-Site,2023-02-20,Active,,,17658,,1998-03-04
1174,User_1174,Sumon Akond,Male,A-,Married,19971243243687,437550049695,8801732904006,sumon.akond24@gmail.com,sumon.akond1174@banglabazaar.com,"House 79, Road 14, Mohammadpur, Dhaka","Village: Akondpur, District: Chittagong",East West University,BSS in Economics,2.58,3,302,Machine Operator,1,On-Site,2020-10-30,Active,,,25829,,1996-01-19
1175,User_1175,Rabeya Dewan,Female,O+,Single,19894775143937,778280611380,8801676176292,rabeya.dewan71@gmail.com,rabeya.dewan1175@banglabazaar.com,"House 52, Road 21, Rampura, Dhaka","Village: Dewanpur, District: Bogra",Dhaka University,M.Com,3.64,1,102,Software Engineer,2,Hybrid,2021-02-19,Resigned,2021-08-29,Better Salary,62896,5.0,1992-06-01
1176,User_1176,Rubel Mridha,Male,A+,Single,19999452497266,766400726860,8801511644386,rubel.mridha17@gmail.com,rubel.mridha1176@banglabazaar.com,"House 47, Road 7, Gulshan, Dhaka","Village: Mridhapur, District: Bogra",AIUB,B.Sc in EEE,3.58,3,301,Production Assistant,1,On-Site,2021-02-12,Resigned,2023-04-08,Better Salary,15487,,1997-04-20
1177,User_1177,Shabnam Barua,Female,O+,Married,20008834088436,183252432627,8801960447756,shabnam.barua41@gmail.com,shabnam.barua1177@banglabazaar.com,"House 78, Road 6, Uttara, Dhaka","Village: Baruapur, District: Rangpur",SUST,B.Com,2.76,1,101,IT Support Specialist,1,Hybrid,2016-07-02,Active,,,32719,,1993-05-29
1178,User_1178,Nusrat Ali,Female,B+,Single,20005890906364,701050092838,8801967724728,nusrat.ali87@gmail.com,nusrat.ali1178@banglabazaar.com,"House 17, Road 25, Bashundhara, Dhaka","Village: Alipur, District: Pabna",Rajshahi University,B.Com,2.8,3,303,Quality Control Engineer,2,On-Site,2017-06-09,Resigned,2018-11-03,Work Pressure,46282,1221.0,1987-07-13
1179,User_1179,Kamal Alam,Male,O+,Single,19994059078881,127301178080,8801983315745,kamal.alam16@gmail.com,kamal.alam1179@banglabazaar.com,"House 145, Road 25, Dhanmondi, Dhaka","Village: Alampur, District: Bogra",AUST,BSS in Economics,3.21,3,301,Production Assistant,1,On-Site,2021-06-13,Active,,,16131,,1998-09-01
1180,User_1180,Sharmin Sheikh,Female,O+,Married,19881216144971,943431860277,8801430347285,sharmin.sheikh57@gmail.com,sharmin.sheikh1180@banglabazaar.com,"House 104, Road 3, Mirpur, Dhaka","Village: Sheikhpur, District: Dhaka",Chittagong University,M.Com,3.1,4,401,Sales Associate,1,Hybrid,2020-05-26,Active,,,22202,,1995-07-21
1181,User_1181,Taskin Sikder,Male,O+,Divorced,19997228718469,759471141169,8801987839373,taskin.sikder59@gmail.com,taskin.sikder1181@banglabazaar.com,"House 141, Road 7, Mirpur, Dhaka","Village: Sikderpur, District: Khulna",BUET,BSc in CSE,2.73,2,202,Procurement Officer,2,Hybrid,2020-01-09,Active,,,48783,911.0,1993-08-05
1182,User_1182,Pilot Ali,Male,A+,Married,20009654817654,956145375855,8801578414218,pilot.ali40@gmail.com,pilot.ali1182@banglabazaar.com,"House 62, Road 20, Rampura, Dhaka","Village: Alipur, District: Jessore",Rajshahi University,B.Sc in EEE,3.62,3,302,Machine Operator,1,On-Site,2020-06-08,Active,,,25628,,1998-04-16
1183,User_1183,Khadija Dewan,Female,O+,Married,19837479235469,563632214306,8801899498637,khadija.dewan59@gmail.com,khadija.dewan1183@banglabazaar.com,"House 147, Road 11, Uttara, Dhaka","Village: Dewanpur, District: Dhaka",BRAC University,B.Sc in EEE,2.59,4,402,Sales Executive,2,Hybrid,2015-09-18,Active,,,44859,1255.0,1987-04-27
1184,User_1184,Rina Ali,Female,O+,Single,20014570281173,326038797634,8801572461507,rina.ali77@gmail.com,rina.ali1184@banglabazaar.com,"House 59, Road 9, Banani, Dhaka","Village: Alipur, District: Chittagong",Chittagong University,BSc in CSE,2.83,1,101,IT Support Specialist,1,Hybrid,2021-06-18,Resigned,2022-11-25,Better Salary,30541,,1997-01-26
1185,User_1185,Sabbir Bhuiyan,Male,B-,Married,19862164880170,216377370547,8801524416925,sabbir.bhuiyan69@gmail.com,sabbir.bhuiyan1185@banglabazaar.com,"House 83, Road 19, Uttara, Dhaka","Village: Bhuiyanpur, District: Dhaka",North South University,M.Com,3.8,2,201,Warehouse Associate,1,Hybrid,2021-12-16,Resigned,2023-12-30,Better Salary,20865,,1998-04-25
1186,User_1186,Masud Islam,Male,O+,Single,19911149668435,481063105184,8801941926363,masud.islam49@gmail.com,masud.islam1186@banglabazaar.com,"House 127, Road 8, Banani, Dhaka","Village: Islampur, District: Khulna",Rajshahi University,BSS in Economics,3.17,3,302,Machine Operator,1,On-Site,2021-10-15,Active,,,25298,,1996-11-02
1187,User_1187,Sharmin Roy,Female,O+,Married,19954328931310,891639769880,8801396919428,sharmin.roy85@gmail.com,sharmin.roy1187@banglabazaar.com,"House 18, Road 6, Bashundhara, Dhaka","Village: Roypur, District: Faridpur",Chittagong University,MBA,3.3,3,301,Production Assistant,1,On-Site,2017-01-17,Active,,,16851,,1990-10-07
1188,User_1188,Sakib Akond,Male,B+,Married,19957353016535,159091707635,8801943743542,sakib.akond31@gmail.com,sakib.akond1188@banglabazaar.com,"House 12, Road 21, Banani, Dhaka","Village: Akondpur, District: Bogra",East West University,MBA,2.88,4,401,Sales Associate,1,Hybrid,2020-08-16,Resigned,2021-10-15,Personal Issue,23254,,1995-08-13
1189,User_1189,Tanvir Mia,Male,A-,Single,19807178029535,148078832647,8801837007002,tanvir.mia94@gmail.com,tanvir.mia1189@banglabazaar.com,"House 61, Road 8, Banani, Dhaka","Village: Miapur, District: Noakhali",BRAC University,B.Com,3.09,1,102,Software Engineer,2,Hybrid,2021-05-12,Active,,,64018,606.0,1992-05-18
1190,User_1190,Taijul Munshi,Male,B+,Married,19887800078791,480700889467,8801679941100,taijul.munshi61@gmail.com,taijul.munshi1190@banglabazaar.com,"House 9, Road 11, Dhanmondi, Dhaka","Village: Munshipur, District: Bogra",BUET,BSc in CSE,2.8,4,402,Sales Executive,2,Hybrid,2017-08-25,Active,,,42485,296.0,1988-10-09
1191,User_1191,Jamal Roy,Male,O+,Married,19821046900169,321707005444,8801623863823,jamal.roy29@gmail.com,jamal.roy1191@banglabazaar.com,"House 51, Road 14, Uttara, Dhaka","Village: Roypur, District: Dhaka",BRAC University,BSS in Economics,2.71,2,201,Warehouse Associate,1,Hybrid,2020-05-19,Active,,,21655,,1997-08-08
1192,User_1192,Meher Majumder,Female,A+,Married,19998562417307,727668365183,8801682738701,meher.majumder96@gmail.com,meher.majumder1192@banglabazaar.com,"House 120, Road 29, Mirpur, Dhaka","Village: Majumderpur, District: Mymensingh",North South University,MSc in CSE,3.69,4,401,Sales Associate,1,Hybrid,2022-09-24,Resigned,2023-07-04,Personal Issue,24004,,1998-07-03
1193,User_1193,Nayeem Akond,Male,AB+,Married,19957023799117,141652258642,8801979322809,nayeem.akond52@gmail.com,nayeem.akond1193@banglabazaar.com,"House 147, Road 22, Banani, Dhaka","Village: Akondpur, District: Rangpur",SUST,B.Sc in EEE,2.82,1,101,IT Support Specialist,1,Hybrid,2022-03-23,Active,,,30520,,1998-08-06
1194,User_1194,Taijul Roy,Male,AB+,Single,19919205867720,668626077782,8801856221323,taijul.roy79@gmail.com,taijul.roy1194@banglabazaar.com,"House 15, Road 16, Mohammadpur, Dhaka","Village: Roypur, District: Jessore",Dhaka University,B.Com,3.19,3,302,Machine Operator,1,On-Site,2023-09-06,Active,,,27904,,2000-12-09
1195,User_1195,Kamal Mridha,Male,B+,Married,20013550537092,257777801592,8801981486087,kamal.mridha95@gmail.com,kamal.mridha1195@banglabazaar.com,"House 49, Road 17, Banani, Dhaka","Village: Mridhapur, District: Rangpur",BRAC University,BBA,3.94,3,301,Production Assistant,1,On-Site,2017-01-10,Active,,,16982,,1993-05-31
1196,User_1196,Farzana Talukder,Female,B+,Married,19915411581698,653157017897,8801937024440,farzana.talukder17@gmail.com,farzana.talukder1196@banglabazaar.com,"House 124, Road 14, Malibagh, Dhaka","Village: Talukderpur, District: Khulna",North South University,B.Sc in EEE,3.58,2,201,Warehouse Associate,1,Hybrid,2021-07-03,Active,,,20907,,1999-02-13
1197,User_1197,Mominul Molla,Male,A+,Single,19823653725517,446987379135,8801441974364,mominul.molla23@gmail.com,mominul.molla1197@banglabazaar.com,"House 94, Road 16, Baridhara, Dhaka","Village: Mollapur, District: Comilla",Rajshahi University,BSc in CSE,3.27,2,201,Warehouse Associate,1,Hybrid,2020-02-03,Active,,,20652,,1997-09-06
1198,User_1198,Tina Hossain,Female,AB+,Single,19847920711476,158726458621,8801871281364,tina.hossain19@gmail.com,tina.hossain1198@banglabazaar.com,"House 128, Road 28, Uttara, Dhaka","Village: Hossainpur, District: Bogra",IUB,BBA,3.07,4,401,Sales Associate,1,Hybrid,2023-06-19,Active,,,24863,,1999-10-27
1199,User_1199,Tawhid Howlader,Male,A+,Married,19965938487604,900284979112,8801976581891,tawhid.howlader63@gmail.com,tawhid.howlader1199@banglabazaar.com,"House 136, Road 23, Mirpur, Dhaka","Village: Howladerpur, District: Jessore",SUST,BSc in CSE,3.37,2,201,Warehouse Associate,1,Hybrid,2017-06-30,Active,,,20016,,1993-07-06
1200,User_1200,Masud Pramanik,Male,O+,Married,19877015205142,348499464243,8801470824314,masud.pramanik62@gmail.com,masud.pramanik1200@banglabazaar.com,"House 12, Road 22, Mirpur, Dhaka","Village: Pramanikpur, District: Tangail",AIUB,B.Sc in EEE,2.94,2,203,Supply Chain Analyst,2,Hybrid,2023-12-01,Active,,,61479,905.0,1994-03-19
1201,User_1201,Sabbir Chowdhury,Male,B+,Married,19951598299204,937269164737,8801641696235,sabbir.chowdhury93@gmail.com,sabbir.chowdhury1201@banglabazaar.com,"House 129, Road 5, Bashundhara, Dhaka","Village: Chowdhurypur, District: Bogra",BUET,BSS in Economics,3.15,3,301,Production Assistant,1,On-Site,2020-07-02,Active,,,15174,,1995-10-28
